generation, Top Error, Gen Error, Dropped %
83, 5.09005007117987, 5.73499245971441, 0
84, 5.09005007117987, 5.71857807487249, 0
85, 5.09005007117987, 5.58376653760672, 0
86, 5.09005007117987, 5.53109897464514, 0
87, 5.09005007117987, 5.50604577153921, 0
88, 4.38236556261778, 4.38236556261778, 0
89, 4.38236556261778, 4.51726745218039, 0
90, 4.38236556261778, 4.51686574667692, 0
91, 4.38236556261778, 4.51700155586004, 0
92, 4.38236556261778, 4.51726834625006, 0
93, 4.38236556261778, 4.51708300560713, 0
94, 4.38236556261778, 4.51718716472387, 0
95, 4.38236556261778, 4.51759280413389, 0
96, 4.38236556261778, 4.51738618463278, 0
97, 4.38236556261778, 4.5173711642623, 0
98, 4.38236556261778, 4.51719565838575, 0
99, 4.38236556261778, 4.51699234694243, 0
100, 4.38236556261778, 4.51761077493429, 0
101, 4.38236556261778, 4.51719780415297, 0
102, 4.38236556261778, 4.51741014569998, 0
103, 4.38236556261778, 4.51700271815062, 0
104, 4.38236556261778, 4.51734300106764, 0
105, 4.38236556261778, 4.51730115860701, 0
106, 4.21011875122786, 4.21011875122786, 0
107, 4.21011016815901, 4.21011016815901, 0
108, 4.21011016815901, 5.31680066794157, 0
109, 4.21011016815901, 5.399034691751, 0
110, 4.21011016815901, 5.91822748273611, 0
111, 4.21011016815901, 5.9040899977088, 0
112, 4.21011016815901, 5.79088709205389, 0
113, 4.21011016815901, 5.95653948158026, 0
114, 4.21011016815901, 5.96189497798681, 0
115, 4.21011016815901, 4.82897295802832, 0
116, 4.21011016815901, 5.91239349931478, 0
117, 4.21011016815901, 5.91766766518354, 0
118, 4.21011016815901, 5.9517139300704, 0
119, 4.21011016815901, 5.92819149106741, 0
120, 4.21011016815901, 4.33040786594152, 0
121, 4.21011016815901, 5.78063149541616, 0
122, 4.21011016815901, 5.87678848594427, 0
123, 4.21011016815901, 5.61137498944998, 0
124, 4.21011016815901, 5.98304947942495, 0
125, 4.21011016815901, 5.92047974437475, 0
126, 4.21011016815901, 5.91502562969923, 0
127, 4.21011016815901, 5.23929215043783, 0
128, 4.21011016815901, 5.36781813949347, 0
129, 4.21011016815901, 4.59858688205481, 0
130, 4.21011016815901, 5.93917853444815, 0
131, 4.21011016815901, 4.41793977946043, 0
132, 4.21011016815901, 5.90089250653982, 0
133, 4.21011016815901, 5.93388403266668, 0
134, 4.21011016815901, 5.9526912650466, 0
135, 4.21011016815901, 5.88491452783346, 0
136, 4.21011016815901, 5.87960822433233, 0
137, 4.21011016815901, 5.82317373365164, 0
138, 4.21011016815901, 5.94949083417654, 0
139, 4.21011016815901, 5.9459933719039, 0
140, 4.21011016815901, 5.70116299003363, 0
141, 4.21011016815901, 5.93391514629126, 0
142, 4.21011016815901, 5.95977440208197, 0
143, 4.21011016815901, 5.88889611810446, 0
144, 4.21011016815901, 5.84346376985311, 0
145, 4.21011016815901, 5.87069514364004, 0
146, 4.21011016815901, 4.90074701040983, 0
147, 4.21011016815901, 5.91197028487921, 0
148, 4.21011016815901, 5.66519055455923, 0
149, 4.21011016815901, 5.01715743511915, 0
150, 4.21011016815901, 5.88115524381399, 0
151, 4.21011016815901, 4.44019707769155, 0
152, 4.21011016815901, 5.77549506515265, 0
153, 4.21011016815901, 5.57281144231558, 0
154, 4.21011016815901, 5.82678939193487, 0
155, 4.21011016815901, 5.91863517850637, 0
156, 4.21011016815901, 5.88626576513052, 0
157, 4.21011016815901, 5.90941869348288, 0
158, 4.21011016815901, 5.38598374813795, 0
159, 4.21011016815901, 5.92828930228949, 0
160, 4.21011016815901, 5.43686760753393, 0
161, 4.21011016815901, 5.43686760753393, 0
162, 4.21011016815901, 5.90377818673849, 0
163, 4.21011016815901, 5.91273205369711, 0
164, 4.21011016815901, 5.750468326509, 0
165, 4.21011016815901, 5.4525374302268, 0
166, 4.21011016815901, 5.45854749292135, 0
167, 4.21011016815901, 5.78469218105078, 0
168, 4.21011016815901, 5.3674504289031, 0
169, 4.21011016815901, 5.81430231660604, 0
170, 4.21011016815901, 5.87189854234457, 0
171, 4.21011016815901, 5.79517198890448, 0
172, 4.21011016815901, 5.90324796289206, 0
173, 4.21011016815901, 5.87485785335302, 0
174, 4.21011016815901, 5.84539754241705, 0
175, 4.21011016815901, 5.86670453637838, 0
176, 4.21011016815901, 5.95880274862051, 0
177, 4.21011016815901, 5.98032284587622, 0
178, 4.21011016815901, 5.99634463399649, 0
179, 4.21011016815901, 5.91084608644247, 0
180, 4.21011016815901, 5.9558354100585, 0
181, 4.21011016815901, 5.94048135370016, 0
182, 4.21011016815901, 5.91556281894445, 0
183, 4.21011016815901, 5.94887370675802, 0
184, 4.21011016815901, 5.9623747548461, 0
185, 4.21011016815901, 5.93864078134298, 0
186, 4.21011016815901, 5.96207846015692, 0
187, 4.21011016815901, 5.93364048808813, 0
188, 4.21011016815901, 5.94972957223654, 0
189, 4.21011016815901, 5.94495224684477, 0
190, 4.21011016815901, 5.81059433311224, 0
191, 4.21011016815901, 4.38534648865461, 0
192, 4.21011016815901, 5.70633816331625, 0
193, 4.21011016815901, 5.71210129588842, 0
194, 4.21011016815901, 5.93622148841619, 0
195, 4.21011016815901, 5.54106293052435, 0
196, 4.21011016815901, 5.8715443906188, 0
197, 4.21011016815901, 5.64926642745733, 0
198, 4.21011016815901, 5.51899993270636, 0
199, 4.21011016815901, 5.85356455177069, 0
200, 4.21011016815901, 5.88257832378149, 0
201, 4.21011016815901, 5.58651099294424, 0
202, 4.21011016815901, 5.84826732963324, 0
203, 4.21011016815901, 5.81729339689016, 0
204, 4.21011016815901, 5.61564463227987, 0
205, 4.21011016815901, 5.61601066440344, 0
206, 4.21011016815901, 5.92077999204397, 0
207, 4.21011016815901, 5.9127306124568, 0
208, 4.21011016815901, 5.96041215270758, 0
209, 4.21011016815901, 5.79870630592108, 0
210, 4.21011016815901, 5.89784293502569, 0
211, 4.21011016815901, 5.93246585935354, 0
212, 4.21011016815901, 5.92990057557821, 0
213, 4.21011016815901, 5.94923908323049, 0
214, 4.21011016815901, 5.96967364162207, 0
215, 4.21011016815901, 5.98087580770254, 0
216, 4.21011016815901, 5.95693940728903, 0
217, 4.21011016815901, 6.00440725415945, 0
218, 4.21011016815901, 5.97557263463736, 0
219, 4.21011016815901, 5.9145344004035, 0
220, 4.21011016815901, 5.98169899791479, 0
221, 4.21011016815901, 5.96075768321753, 0
222, 4.21011016815901, 5.59130539268255, 0
223, 4.21011016815901, 5.88683081716299, 0
224, 4.21011016815901, 5.97088540405035, 0
225, 4.21011016815901, 5.46200956195593, 0
226, 4.21011016815901, 5.89831045240164, 0
227, 4.21011016815901, 5.57383652299642, 0
228, 4.21011016815901, 5.67272477954626, 0
229, 4.21011016815901, 5.90988986581564, 0
230, 4.21011016815901, 5.90352729767561, 0
231, 4.21011016815901, 5.93039197534323, 0
232, 4.21011016815901, 5.93633853286505, 0
233, 4.21011016815901, 5.41331322282553, 0
234, 4.21011016815901, 5.9404927572608, 0
235, 4.21011016815901, 5.818708332479, 0
236, 4.21011016815901, 5.9321054109931, 0
237, 4.21011016815901, 5.94458513349295, 0
238, 4.21011016815901, 5.91824475735426, 0
239, 4.21011016815901, 5.92061255186796, 0
240, 4.21011016815901, 5.90820903629065, 0
241, 4.21011016815901, 5.93716602414846, 0
242, 4.21011016815901, 5.94611854165792, 0
243, 4.21011016815901, 5.97290496915579, 0
244, 4.21011016815901, 5.92162788718939, 0
245, 4.21011016815901, 5.96177868932486, 0
246, 4.21011016815901, 5.89568804591894, 0
247, 4.21011016815901, 5.95469708055258, 0
248, 4.21011016815901, 5.45100165694952, 0
249, 4.21011016815901, 5.89023219674826, 0
250, 4.21011016815901, 5.82532353490591, 0
251, 4.21011016815901, 5.95268572181463, 0
252, 4.21011016815901, 5.67717112630606, 0
253, 4.21011016815901, 5.93422133535147, 0
254, 4.21011016815901, 5.94345455259085, 0
255, 4.21011016815901, 5.93464148849249, 0
256, 4.21011016815901, 5.87142609685659, 0
257, 4.21011016815901, 5.91972390621901, 0
258, 4.21011016815901, 5.92023381561041, 0
259, 4.21011016815901, 5.95531742662191, 0
260, 4.21011016815901, 5.69469320386648, 0
261, 4.21011016815901, 5.91741829007864, 0
262, 4.21011016815901, 5.31985095590353, 0
263, 4.21011016815901, 5.9281140050292, 0
264, 4.21011016815901, 5.95976947635412, 0
265, 4.21011016815901, 5.96020657628775, 0
266, 4.21011016815901, 5.9285389265418, 0
267, 4.21011016815901, 5.6242983302474, 0
268, 4.21011016815901, 5.91782564729452, 0
269, 4.21011016815901, 5.44549281686544, 0
270, 4.21011016815901, 5.65151053279638, 0
271, 4.21011016815901, 5.91775463908911, 0
272, 4.21011016815901, 5.44313795655966, 0
273, 4.21011016815901, 4.76854964345694, 0
274, 4.21011016815901, 5.44496091216803, 0
275, 4.21011016815901, 5.81160077661276, 0
276, 4.21011016815901, 5.64780068010092, 0
277, 4.21011016815901, 5.43623901695013, 0
278, 4.21011016815901, 5.43669910520315, 0
279, 4.21011016815901, 5.45373458951712, 0
280, 4.21011016815901, 5.86826224178076, 0
281, 4.21011016815901, 5.698429223001, 0
282, 4.21011016815901, 5.59630148619413, 0
283, 4.21011016815901, 5.89317622750998, 0
284, 4.21011016815901, 5.76891600459814, 0
285, 4.21011016815901, 4.39646882623434, 0
286, 4.21011016815901, 5.91328833311796, 0
287, 4.21011016815901, 5.91825554579496, 0
288, 4.21011016815901, 5.92575551122427, 0
289, 4.21011016815901, 5.93799502462149, 0
290, 4.21011016815901, 5.92761801570654, 0
291, 4.21011016815901, 5.91590327829122, 0
292, 4.21011016815901, 6.00329405874014, 0
293, 4.21011016815901, 5.96357566922903, 0
294, 4.21011016815901, 5.962021060884, 0
295, 4.21011016815901, 5.93420826286077, 0
296, 4.21011016815901, 5.41447074502707, 0
297, 4.21011016815901, 5.93560976594686, 0
298, 4.21011016815901, 5.80718105405569, 0
299, 4.21011016815901, 5.93490746587515, 0
300, 4.21011016815901, 5.96851522535086, 0
301, 4.21011016815901, 6.00302621454001, 0
302, 4.21011016815901, 5.93559132903814, 0
303, 4.21011016815901, 5.94584400266409, 0
304, 4.21011016815901, 5.91195481151342, 0
305, 4.21011016815901, 5.93079516261816, 0
306, 4.21011016815901, 5.92988277286291, 0
307, 4.21011016815901, 4.34774585455656, 0
308, 4.21011016815901, 5.94483769744635, 0
309, 4.21011016815901, 5.9489709815383, 0
310, 4.21011016815901, 5.92295556157827, 0
311, 4.21011016815901, 4.42170719116926, 0
312, 4.21011016815901, 5.94581108182669, 0
313, 4.21011016815901, 5.7323386618495, 0
314, 4.21011016815901, 5.89453998416662, 0
315, 4.21011016815901, 5.85907677024603, 0
316, 4.21011016815901, 5.95574087828398, 0
317, 4.21011016815901, 4.53261024445295, 0
318, 4.21011016815901, 5.59301664203405, 0
319, 4.21011016815901, 5.93631947845221, 0
320, 4.21011016815901, 5.91189274162054, 0
321, 4.21011016815901, 5.9358518204093, 0
322, 4.21011016815901, 5.90574483960867, 0
323, 4.21011016815901, 5.84731919854879, 0
324, 4.21011016815901, 5.50109626144171, 0
325, 4.21011016815901, 5.65694899886847, 0
326, 4.21011016815901, 5.84675282329321, 0
327, 4.21011016815901, 5.72262000650167, 0
328, 4.21011016815901, 5.93544370979071, 0
329, 4.21011016815901, 5.90482780307531, 0
330, 4.21011016815901, 5.45278234571219, 0
331, 4.21011016815901, 5.79496451348066, 0
332, 4.21011016815901, 5.70253508895636, 0
333, 4.21011016815901, 5.74711991876364, 0
334, 4.21011016815901, 5.64770068496466, 0
335, 4.21011016815901, 5.83972634166479, 0
336, 4.21011016815901, 5.84896205991507, 0
337, 4.21011016815901, 5.82722792237997, 0
338, 4.21011016815901, 5.88517346948385, 0
339, 4.21011016815901, 5.89159561008215, 0
340, 4.21011016815901, 5.94049991220236, 0
341, 4.21011016815901, 5.91478298991919, 0
342, 4.21011016815901, 5.94935221284628, 0
343, 4.21011016815901, 5.78653110355139, 0
344, 4.21011016815901, 5.93567020505667, 0
345, 4.21011016815901, 5.92988128274679, 0
346, 4.21011016815901, 5.46435631603003, 0
347, 4.21011016815901, 5.87787372678518, 0
348, 4.21011016815901, 5.92749030202627, 0
349, 4.21011016815901, 5.92474968284368, 0
350, 4.21011016815901, 5.95678342193365, 0
351, 4.21011016815901, 5.90355262249708, 0
352, 4.21011016815901, 5.94326248735189, 0
353, 4.21011016815901, 5.95463628381491, 0
354, 4.21011016815901, 5.92870832294226, 0
355, 4.21011016815901, 5.93423552125692, 0
356, 4.21011016815901, 5.95190245717764, 0
357, 4.21011016815901, 5.89741441577673, 0
358, 4.21011016815901, 5.91587785691023, 0
359, 4.21011016815901, 5.77206817477941, 0
360, 4.21011016815901, 5.94909966796637, 0
361, 4.21011016815901, 5.85590564340353, 0
362, 4.21011016815901, 5.8665745767951, 0
363, 4.21011016815901, 5.91541738122702, 0
364, 4.21011016815901, 5.88042029947042, 0
365, 4.21011016815901, 5.6651080211997, 0
366, 4.21011016815901, 5.78424435228109, 0
367, 4.21011016815901, 5.89044274777174, 0
368, 4.21011016815901, 5.94670660108328, 0
369, 4.21011016815901, 5.96213520377874, 0
370, 4.21011016815901, 5.8738299331069, 0
371, 4.21011016815901, 5.95864281028509, 0
372, 4.21011016815901, 5.6605606636405, 0
373, 4.21011016815901, 5.96828276723623, 0
374, 4.21011016815901, 5.70754799693823, 0
375, 4.21011016815901, 5.84420990914106, 0
376, 4.21011016815901, 5.81088033765554, 0
377, 4.21011016815901, 4.62392581194639, 0
378, 4.21011016815901, 5.45389158815146, 0
379, 4.21011016815901, 5.9551972040534, 0
380, 4.21011016815901, 5.93308246940374, 0
381, 4.21011016815901, 5.93953294366598, 0
382, 4.21011016815901, 5.94852168172598, 0
383, 4.21011016815901, 5.69851179689169, 0
384, 4.21011016815901, 5.89931737273931, 0
385, 4.21011016815901, 5.90255642980337, 0
386, 4.21011016815901, 5.41789055079222, 0
387, 4.21011016815901, 5.38564378350973, 0
388, 4.21011016815901, 5.95536197036505, 0
389, 4.21011016815901, 4.39988031715155, 0
390, 4.21011016815901, 5.12775211185217, 0
391, 4.21011016815901, 5.46894808620215, 0
392, 4.21011016815901, 5.22966953605413, 0
393, 4.21011016815901, 5.82338757604361, 0
394, 4.21011016815901, 5.77751949638128, 0
395, 4.21011016815901, 5.66373015969992, 0
396, 4.21011016815901, 5.69834555715322, 0
397, 4.21011016815901, 5.91315973609686, 0
398, 4.21011016815901, 5.93551880925894, 0
399, 4.21011016815901, 5.89474206060171, 0
400, 4.21011016815901, 5.93599052041769, 0
401, 4.21011016815901, 5.96873429387808, 0
402, 4.21011016815901, 5.03210794061422, 0
403, 4.21011016815901, 5.94480086177587, 0
404, 4.21011016815901, 5.74769273847341, 0
405, 4.21011016815901, 5.77530848354101, 0
406, 4.21011016815901, 5.81546315997839, 0
407, 4.21011016815901, 5.93139093011618, 0
408, 4.21011016815901, 4.71353335112333, 0
409, 4.21011016815901, 5.95376035541296, 0
410, 4.21011016815901, 5.9258581289649, 0
411, 4.21011016815901, 5.85493362993002, 0
412, 4.21011016815901, 5.71959856599569, 0
413, 4.21011016815901, 5.91849425643682, 0
414, 4.21011016815901, 5.93093064397573, 0
415, 4.21011016815901, 5.93701041549444, 0
416, 4.21011016815901, 5.97631139367819, 0
417, 4.21011016815901, 5.57490648597479, 0
418, 4.21011016815901, 5.63654283374548, 0
419, 4.21011016815901, 5.72003854840994, 0
420, 4.21011016815901, 5.80020548194647, 0
421, 4.21011016815901, 5.9759730181098, 0
422, 4.21011016815901, 5.9405447730422, 0
423, 4.21011016815901, 5.91865961641073, 0
424, 4.21011016815901, 5.93355660527945, 0
425, 4.21011016815901, 5.92379606574774, 0
426, 4.21011016815901, 5.89869986861944, 0
427, 4.21011016815901, 5.97694969981909, 0
428, 4.21011016815901, 5.95245242923498, 0
429, 4.21011016815901, 5.9726953586936, 0
430, 4.21011016815901, 5.87292768448591, 0
431, 4.21011016815901, 5.96866238921881, 0
432, 4.21011016815901, 5.93119649976492, 0
433, 4.21011016815901, 5.61906848043203, 0
434, 4.21011016815901, 5.68487439244986, 0
435, 4.21011016815901, 5.90650904983282, 0
436, 4.21011016815901, 5.71287385076284, 0
437, 4.21011016815901, 5.74585202783346, 0
438, 4.21011016815901, 5.7714854606986, 0
439, 4.21011016815901, 5.52971506923437, 0
440, 4.21011016815901, 5.78118737667799, 0
441, 4.21011016815901, 4.41623864382505, 0
442, 4.21011016815901, 5.89305711835623, 0
443, 4.21011016815901, 5.93143354743719, 0
444, 4.21011016815901, 5.96439773648977, 0
445, 4.21011016815901, 5.91965106934309, 0
446, 4.21011016815901, 5.93369787663221, 0
447, 4.21011016815901, 5.92523524135351, 0
448, 4.21011016815901, 5.92523524135351, 0
449, 4.21011016815901, 5.99361136287451, 0
450, 4.21011016815901, 5.89905064195395, 0
451, 4.21011016815901, 5.96049881786108, 0
452, 4.21011016815901, 5.08718837112188, 0
453, 4.21011016815901, 5.57189126580954, 0
454, 4.21011016815901, 5.94515807241201, 0
455, 4.21011016815901, 5.6894173964858, 0
456, 4.21011016815901, 5.94364381641149, 0
457, 4.21011016815901, 5.92589184612036, 0
458, 4.21011016815901, 5.87131000608206, 0
459, 4.21011016815901, 5.95005089849234, 0
460, 4.21011016815901, 5.95274083703756, 0
461, 4.21011016815901, 5.80978587716818, 0
462, 4.21011016815901, 5.91555689901113, 0
463, 4.21011016815901, 5.90427840560675, 0
464, 4.21011016815901, 4.80872820109129, 0
465, 4.21011016815901, 5.85927933424711, 0
466, 4.21011016815901, 5.69798266261816, 0
467, 4.21011016815901, 5.91403405755758, 0
468, 4.21011016815901, 5.94218690007925, 0
469, 4.21011016815901, 5.93915910333395, 0
470, 4.21011016815901, 5.89151306003332, 0
471, 4.21011016815901, 4.74722905129194, 0
472, 4.21011016815901, 5.4402037987113, 0
473, 4.21011016815901, 5.82954782217741, 0
474, 4.21011016815901, 5.89933736175299, 0
475, 4.21011016815901, 5.8257116612792, 0
476, 4.21011016815901, 5.52639269560575, 0
477, 4.21011016815901, 5.77246188253164, 0
478, 4.21011016815901, 5.91929118722677, 0
479, 4.21011016815901, 5.96917516797781, 0
480, 4.21011016815901, 5.93808854430914, 0
481, 4.21011016815901, 5.73124133914709, 0
482, 4.21011016815901, 5.02885682433844, 0
483, 4.21011016815901, 4.62642049401999, 0
484, 4.21011016815901, 5.02399328321219, 0
485, 4.21011016815901, 5.91442725032568, 0
486, 4.21011016815901, 5.76173972457647, 0
487, 4.21011016815901, 5.3504421338439, 0
488, 4.21011016815901, 5.75174739331007, 0
489, 4.21011016815901, 5.90945829004049, 0
490, 4.21011016815901, 5.52500958532095, 0
491, 4.21011016815901, 5.67026022523642, 0
492, 4.21011016815901, 5.67331236213446, 0
493, 4.21011016815901, 5.87211337655783, 0
494, 4.21011016815901, 5.70892875999212, 0
495, 4.21011016815901, 5.76275373786688, 0
496, 4.21011016815901, 5.45743126958609, 0
497, 4.21011016815901, 5.80965408891439, 0
498, 4.21011016815901, 5.96324390977621, 0
499, 4.21011016815901, 5.52132681936026, 0
500, 4.21011016815901, 5.99172283023596, 0
501, 4.21011016815901, 5.96428758710623, 0
502, 4.21011016815901, 5.96769536346197, 0
503, 4.21011016815901, 6.01283020585775, 0
504, 4.21011016815901, 5.5993249592185, 0
505, 4.21011016815901, 5.95627185434103, 0
506, 4.21011016815901, 5.97705919355154, 0
507, 4.21011016815901, 5.98193878740072, 0
508, 4.21011016815901, 5.99335712999105, 0
509, 4.21011016815901, 5.47384424299002, 0
510, 4.21011016815901, 5.94886307805777, 0
511, 4.21011016815901, 5.88065365165472, 0
512, 4.21011016815901, 5.9273794183135, 0
513, 4.21011016815901, 5.96024144500494, 0
514, 4.21011016815901, 5.93774250119925, 0
515, 4.21011016815901, 5.95627229303122, 0
516, 4.21011016815901, 5.84062889426947, 0
517, 4.21011016815901, 5.87376669257879, 0
518, 4.21011016815901, 5.94547687858343, 0
519, 4.21011016815901, 5.93109972089529, 0
520, 4.21011016815901, 5.92034728378057, 0
521, 4.21011016815901, 5.94239295333624, 0
522, 4.21011016815901, 5.94672072738409, 0
523, 4.21011016815901, 5.8940123924613, 0
524, 4.21011016815901, 5.86658792823553, 0
525, 4.21011016815901, 5.67741431325674, 0
526, 4.21011016815901, 5.83646181434393, 0
527, 4.21011016815901, 5.69102567046881, 0
528, 4.21011016815901, 5.4436297544837, 0
529, 4.21011016815901, 5.4325550326705, 0
530, 4.21011016815901, 5.66072020620108, 0
531, 4.21011016815901, 5.62766090720892, 0
532, 4.21011016815901, 5.39233342140913, 0
533, 4.21011016815901, 5.8278294929862, 0
534, 4.21011016815901, 5.83358779758215, 0
535, 4.21011016815901, 5.69870936483145, 0
536, 4.21011016815901, 5.77557167857885, 0
537, 4.21011016815901, 5.73868111222982, 0
538, 4.21011016815901, 5.8554091963172, 0
539, 4.21011016815901, 5.54496411412954, 0
540, 4.21011016815901, 5.1350333365798, 0
541, 4.21011016815901, 5.9950702676177, 0
542, 4.21011016815901, 5.7084863743186, 0
543, 4.21011016815901, 5.92677617877722, 0
544, 4.21011016815901, 4.54619350761175, 0
545, 4.21011016815901, 5.57456987947226, 0
546, 4.21011016815901, 5.81866698592901, 0
547, 4.21011016815901, 5.46250630706549, 0
548, 4.21011016815901, 5.88947952836752, 0
549, 4.21011016815901, 5.95573994487524, 0
550, 4.21011016815901, 5.93116399616003, 0
551, 4.21011016815901, 5.79034814685583, 0
552, 4.21011016815901, 5.95673631519079, 0
553, 4.21011016815901, 5.42770083039999, 0
554, 4.21011016815901, 5.93026430219412, 0
555, 4.21011016815901, 4.37146373480558, 0
556, 4.21011016815901, 5.93237311571836, 0
557, 4.21011016815901, 5.94446838706732, 0
558, 4.21011016815901, 5.82285451263189, 0
559, 4.21011016815901, 5.97001906961203, 0
560, 4.21011016815901, 5.8560029181838, 0
561, 4.21011016815901, 5.64520515531301, 0
562, 4.21011016815901, 5.93686951011419, 0
563, 4.21011016815901, 5.94915669888258, 0
564, 4.21011016815901, 5.91793319553137, 0
565, 4.21011016815901, 5.77462159961462, 0
566, 4.21011016815901, 5.90549768060446, 0
567, 4.21011016815901, 5.71495562165976, 0
568, 4.21011016815901, 5.89357315391302, 0
569, 4.21011016815901, 5.93257370322943, 0
570, 4.21011016815901, 5.90601194709539, 0
571, 4.21011016815901, 5.94294519871473, 0
572, 4.21011016815901, 5.88011218160391, 0
573, 4.21011016815901, 5.87021443217993, 0
574, 4.21011016815901, 5.95175386279821, 0
575, 4.21011016815901, 5.88108403533697, 0
576, 4.21011016815901, 5.88622306913137, 0
577, 4.21011016815901, 5.92078869432211, 0
578, 4.21011016815901, 5.9408213981986, 0
579, 4.21011016815901, 5.94578205436468, 0
580, 4.21011016815901, 5.96042741388082, 0
581, 4.21011016815901, 5.9396525105834, 0
582, 4.21011016815901, 5.94550300449133, 0
583, 4.21011016815901, 5.90879783838987, 0
584, 4.21011016815901, 5.95697022289038, 0
585, 4.21011016815901, 5.83556899636984, 0
586, 4.21011016815901, 5.6262636551261, 0
587, 4.21011016815901, 5.91976884812117, 0
588, 4.21011016815901, 5.92356536597013, 0
589, 4.21011016815901, 5.90294824928045, 0
590, 4.21011016815901, 5.88646313518286, 0
591, 4.21011016815901, 5.53770595639944, 0
592, 4.21011016815901, 5.86079429715872, 0
593, 4.21011016815901, 5.91813507646322, 0
594, 4.21011016815901, 5.91283032268286, 0
595, 4.21011016815901, 5.89865550369024, 0
596, 4.21011016815901, 5.69967972844839, 0
597, 4.21011016815901, 5.41711504429579, 0
598, 4.21011016815901, 5.93981982082128, 0
599, 4.21011016815901, 5.93311477512121, 0
600, 4.21011016815901, 4.80001403063536, 0
601, 4.21011016815901, 5.74187383502722, 0
602, 4.21011016815901, 5.9235138592124, 0
603, 4.21011016815901, 5.9555353602767, 0
604, 4.21011016815901, 5.96521247237921, 0
605, 4.21011016815901, 5.92607131570578, 0
606, 4.21011016815901, 5.94845188468695, 0
607, 4.21011016815901, 5.94857931941748, 0
